latitude,longitude
42.91181755,-78.81335596
42.89230279,-78.82932987
42.89404815,-78.82142531
42.90053445,-78.86504267
42.94036409,-78.87188202
42.89919159,-78.87533728
42.90788741,-78.81651411
42.90083,-78.8906
42.93518574,-78.81807347
42.95216599,-78.82886613
42.91599029,-78.85032976
42.91372724,-78.85542946
42.90860811,-78.89426925
42.9208575,-78.88992537
42.94100288,-78.88789655
42.86578842,-78.85102836
42.84229425,-78.82335186
42.91911523,-78.88472738
42.91674004,-78.85014238
42.91969195,-78.8947653
42.92850954,-78.8222301
42.88798184,-78.83881571
42.89076156,-78.83148809
42.9452169,-78.81009701
42.91250784,-78.81119341
42.93559806,-78.80495519
42.94025691,-78.86858486
42.95056539,-78.82451918
42.94159121,-78.83800378
42.94734421,-78.84206136
42.90958424,-78.89711526
42.96278676,-78.89767958
42.92304363,-78.8294521
42.94675796,-78.84646622
42.9321814,-78.8075257
42.91482278,-78.81975072
42.91492601,-78.82017135
42.90401742,-78.87666641
42.88580293,-78.87475174
42.95015766,-78.82268733
42.8864468,-78.8783689
42.85522322,-78.8072532
42.91750908,-78.84615507
42.93371037,-78.81496845
42.92054636,-78.82507408
42.94890954,-78.90729335
42.99609664,-78.87453977
42.94297946,-78.80368678
42.92122284,-78.80252653
42.9165878,-78.84103668
42.87492192,-78.81862715
42.89468969,-78.82509833
42.9115773,-78.80999546
42.87016785,-78.8080291
42.8803402,-78.8572731
42.89285892,-78.88374119
42.94661973,-78.90095941
42.8997693,-78.81465475
42.93971875,-78.82847285
42.90400159,-78.84945688
42.9313695,-78.7992245
42.94032135,-78.82896075
42.84222717,-78.81596874
42.93962268,-78.90103548
42.90610438,-78.89714021
42.89034392,-78.85816744
42.88661504,-78.83881483
42.9526458,-78.90468842
42.92107,-78.8862
42.86641691,-78.85828509
42.91769951,-78.80186135
42.88468891,-78.84762015
42.94144808,-78.81496011
42.85504754,-78.83419484
42.93048535,-78.80933092
42.8907368,-78.79962044
42.94550005,-78.85180584
42.89580459,-78.8076612
42.9148348,-78.89497251
42.93974152,-78.88759156
42.91156485,-78.8865197
42.91527375,-78.85167059
42.95295907,-78.82496193
