latitude,longitude
42.89617466,-78.8638286
42.92332736,-78.83333621
42.92000087,-78.85997925
42.88500771,-78.84015893
42.94602946,-78.84018665
42.93763392,-78.81505785
42.92237014,-78.88199532
42.89100698,-78.87839594
42.92222079,-78.8257779
42.87438652,-78.80161457
42.89290418,-78.87369598
42.94955468,-78.90131067
42.92715477,-78.80015305
42.92581089,-78.79948111
42.89070928,-78.87678992
42.94944566,-78.89100102
42.91182838,-78.89058986
42.91059031,-78.86678881
42.83835762,-78.80283179
42.89336514,-78.83291661
42.94714131,-78.80822103
42.89944276,-78.87723287
42.87373323,-78.87113357
42.9274848,-78.83932719
42.93459718,-78.81465344
42.91054218,-78.88260609
42.94961122,-78.83006989
42.87836726,-78.80050933
42.86868412,-78.85102105
42.91163449,-78.80751692
42.90435104,-78.80093644
42.91454675,-78.82154885
42.907102,-78.82495523
42.9104654,-78.8390666
42.94521166,-78.81273326
42.92198292,-78.86540507
42.91478467,-78.82093341
42.88695124,-78.8028156
42.89492299,-78.82295875
42.93526667,-78.81874595
42.88478879,-78.83989684
42.91912955,-78.85540628
42.91434198,-78.83249784
42.89569802,-78.81971497
42.91992297,-78.80201069
42.9195688,-78.88363249
42.91031152,-78.8934566
42.89312593,-78.88654132
42.86795251,-78.85966566
42.91365315,-78.80074518
42.88250516,-78.86619289
42.91128332,-78.87875394
42.9343005,-78.82033475
42.93497406,-78.82744577
42.92112844,-78.82227625
42.9295795,-78.83960366
42.91286616,-78.83654161
42.88870544,-78.85487644
42.90658071,-78.89313929
42.92924703,-78.85156455
42.90245391,-78.87647238
42.89432074,-78.83267879
42.94083103,-78.87972682
42.92707999,-78.80177608
42.93907754,-78.89972559
42.9070949,-78.82811958
42.9218018,-78.86409417
42.9296595,-78.80994973
42.8923099,-78.85063808
42.88094585,-78.80666104
42.9475164,-78.88389479
42.89802374,-78.82191288
42.92228274,-78.86737894
42.86546261,-78.86704662
42.90525005,-78.89531769
42.92648974,-78.81706966
42.90414483,-78.8163529
42.91133915,-78.85126863
42.94429078,-78.83319693
0,0
42.94640735,-78.80786808
42.88185894,-78.85524008
42.88665982,-78.84964352
42.92287774,-78.81216502
42.91282602,-78.86354485
42.88852077,-78.83506799
42.88728846,-78.88835378
42.9408626,-78.89125397
42.87429754,-78.84414362
42.8976373,-78.8925347
42.89816785,-78.87865401
42.87740637,-78.84050049
42.93444785,-78.8297216
42.91461872,-78.83914282
42.90829419,-78.86724297
42.84832947,-78.82400917
42.94244135,-78.81223746
42.91647255,-78.88796237
42.90068617,-78.83526012
42.95189303,-78.89911887
42.90931248,-78.81336952
42.94036744,-78.82010985
42.91408371,-78.80295923
42.86007107,-78.8250991
42.89048757,-78.87764714
42.89598536,-78.85121374
42.91034135,-78.84884957
42.9509784,-78.85076509
42.9106905,-78.81450707
42.9216598,-78.80087598
42.90534644,-78.82452945
42.91466845,-78.81471047
42.9401958,-78.81365882
42.89145099,-78.82988623
42.91930803,-78.79942105
42.86669206,-78.80759306
42.88878319,-78.86804904
42.83358309,-78.81634642
42.89633615,-78.81628399
42.92025532,-78.84512139
42.8734815,-78.8643227
42.92009397,-78.79984329
42.91969188,-78.82690009
42.92224198,-78.80047669
0,0
0,0
42.9563131,-78.88808411
42.92021253,-78.81398453
42.89442223,-78.87337421
42.89687865,-78.81934628
42.87890333,-78.85999146
42.87902352,-78.87554064
42.95048824,-78.83338951
42.85047283,-78.80110579
42.89943107,-78.8782495
42.94291668,-78.80775748
0,0
42.89057523,-78.83679072
42.92587578,-78.84716485
42.87889885,-78.83565649
42.90354915,-78.83097951
42.95144113,-78.82560584
42.9159808,-78.88533415
42.95776479,-78.89914889
42.89758638,-78.82159663
42.87944,-78.86177
42.91011537,-78.82708635
42.85834253,-78.81451083
42.89722825,-78.80927113
42.84667452,-78.82806733
42.88472202,-78.87896299
42.90687172,-78.82142955
42.88880553,-78.88084825
42.89433883,-78.88442011
42.87174214,-78.82055615
42.92373836,-78.82389733
42.92402338,-78.89621359
42.88874822,-78.88178085
42.89913076,-78.89184295
42.92010593,-78.87297198
42.9348811,-78.84469787
42.93372372,-78.81627736
42.91083251,-78.88484209
42.91342273,-78.85700075
42.88071097,-78.88088397
42.90368337,-78.88689183
42.93828404,-78.88918155
42.91109757,-78.85400417
42.95847038,-78.85974059
42.89043871,-78.87529599
42.9514601,-78.8538264
42.95276259,-78.85997653
42.89614341,-78.8540134
42.9564403,-78.86552603
42.87226905,-78.8664063
42.88395587,-78.83898713
42.92006263,-78.81398044
42.91316189,-78.88439973
42.94213645,-78.88465291
42.92207384,-78.88653389
42.91296882,-78.82717226
42.93970104,-78.81805804
42.9180748,-78.81274457
42.94819313,-78.87103173
42.91703879,-78.8926796
42.89289584,-78.87144655
42.95412178,-78.87055163
42.92615412,-78.80650181
42.93048548,-78.80893266
42.90578082,-78.89525622
42.88398996,-78.85689255
42.9477548,-78.86430093
0,0
42.90053445,-78.86504267
42.89524112,-78.87505741
42.8928587,-78.86213428
42.9495095,-78.89779937
42.85529371,-78.81322065
42.94386462,-78.81399811
42.85847142,-78.81580593
42.95375181,-78.85938329
42.85923512,-78.8062594
42.89901492,-78.82125781
42.90796794,-78.8348427
42.8937346,-78.88464107
42.9475164,-78.88389479
42.93093348,-78.80390522
42.95711085,-78.90135464
42.90976324,-78.81155658
42.93150347,-78.83035408
42.87817437,-78.86411037
42.94799824,-78.88845394
42.855095,-78.808988
42.91910112,-78.86882325
42.95442573,-78.90242628
42.90317954,-78.81074849
0,0
42.89124475,-78.87152187
42.87924667,-78.88471981
42.9119197,-78.8136809
42.91188085,-78.89148602
42.91131574,-78.865913
42.95162821,-78.84047311
42.9434655,-78.82131687
42.90603325,-78.89265131
42.94941448,-78.90239315
42.95578154,-78.83593302
42.86823867,-78.80241357
42.94047705,-78.89240687
42.93723607,-78.90083649
42.90655401,-78.88906796
42.94067112,-78.8192147
42.95158396,-78.901732
42.89932089,-78.88487845
43.00648972,-78.88077999
42.92069459,-78.87883624
42.90641459,-78.8616728
42.88987092,-78.8719722
42.95100028,-78.86491171
42.89194329,-78.86035955
42.94188148,-78.83075962
42.91362314,-78.8648783
42.90378674,-78.85026892
42.91325488,-78.80806045
42.93592919,-78.82787714
42.91768409,-78.82913214
42.91369614,-78.80683987
42.95840937,-78.8839478
42.87079201,-78.85635663
42.90576133,-78.88137768
42.94472827,-78.80742792
42.94228218,-78.89174964
42.89920302,-78.87082144
42.89446724,-78.88774209
42.92819199,-78.81655335
42.90354971,-78.83096186
42.92966428,-78.80752266
42.91250227,-78.87420557
42.93707912,-78.80422591
42.91460188,-78.82042183
42.90496659,-78.8810006
42.91447952,-78.8264316
42.92745879,-78.82607191
42.8579972,-78.81405883
42.91767773,-78.82914532
42.91176512,-78.88064641
42.9169433,-78.8777305
42.93505234,-78.84178583
42.90328485,-78.88405307
42.94537705,-78.85034467
42.84987165,-78.82133015
42.91256892,-78.89070553
42.9110854,-78.80898578
42.91577951,-78.80291896
42.84832947,-78.82400917
42.93044761,-78.81097124
42.91686508,-78.79989783
42.89327515,-78.88053073
42.94039823,-78.80472328
42.95475847,-78.82688892
42.91441541,-78.83838168
42.90007701,-78.87243035
42.87545116,-78.82599283
42.8917071,-78.86179324
42.90915418,-78.85197999
42.89193074,-78.81018472
42.89936362,-78.84692028
42.92104183,-78.89280105
42.94642445,-78.80997387
42.94720412,-78.88785241
42.93679494,-78.82021108
42.9356048,-78.80037426
42.84364113,-78.82935862
42.88637388,-78.80341057
42.91127478,-78.87715992
42.95326699,-78.89837881
42.89374165,-78.82366322
42.93634665,-78.83969999
42.90669175,-78.81072408
42.90910924,-78.87536963
42.92582847,-78.8437635
42.84114387,-78.8254866
42.90272405,-78.87665047
42.90337654,-78.84684151
42.94384519,-78.82344719
42.92707533,-78.89391406
42.9127451,-78.81600981
42.95472848,-78.82808416
42.90645666,-78.83143906
42.92191392,-78.79984084
42.88455303,-78.85870143
0,0
42.89218742,-78.80522247
42.94565472,-78.8880759
42.89247193,-78.83977941
42.91999273,-78.85999045
42.91421036,-78.81052774
42.92205778,-78.80614134
42.92992364,-78.81506628
42.93616471,-78.82233438
42.92537947,-78.80974736
42.89628122,-78.83630136
42.91004887,-78.80584645
42.89354543,-78.84156473
42.88900571,-78.87574094
42.93337637,-78.81555884
42.95339985,-78.89994836
42.89649351,-78.81982996
42.95843456,-78.87419768
42.94748067,-78.85423823
0,0
42.90189643,-78.85784552
42.89811389,-78.81628322
42.95838218,-78.88314161
42.84799655,-78.81241049
42.95154089,-78.87677993
42.87735335,-78.81386215
42.89252036,-78.82393088
42.92067498,-78.88634036
42.909888,-78.87717951
42.90233764,-78.83291548
42.92582906,-78.84455003
42.92290567,-78.82526998
42.93822604,-78.88997418
42.94519695,-78.8043576
42.92018854,-78.81226707
42.88011459,-78.85592075
42.91314527,-78.80798539
42.91004793,-78.8721061
42.96112421,-78.89479509
42.91075759,-78.84683562
42.89471603,-78.80588303
42.9398473,-78.87862904
42.88901352,-78.8522284
42.85439333,-78.83039861
42.92599964,-78.81520092
42.90491017,-78.80974708
42.93471455,-78.83327024
42.9475164,-78.88389479
42.9450028,-78.84410986
42.9135736,-78.82301926
42.95543349,-78.88867745
42.92791539,-78.87711583
42.89691373,-78.81402281
42.86186859,-78.81596693
42.89289048,-78.87146384
42.90190169,-78.89114893
42.9160499,-78.82341391
42.84746011,-78.83276901
42.93461923,-78.81329143
42.90171495,-78.88628482
42.95641859,-78.86883194
42.93708417,-78.80550437
42.89316272,-78.89177251
42.8985169,-78.82159883
42.89276737,-78.83882034
42.91688558,-78.86452881
42.94774364,-78.85902028
0,0
42.93424216,-78.80974248
42.9070949,-78.82811958
42.89316685,-78.89176601
42.92007534,-78.81398402
42.9053077,-78.88693694
42.87127695,-78.8328649
42.89863687,-78.81830799
42.94842443,-78.89851694
42.9203147,-78.89783753
42.88806866,-78.85726179
42.90259653,-78.88494549
42.84304359,-78.81647341
42.94026104,-78.80472278
42.91653653,-78.85253146
42.93048834,-78.80622446
42.9418794,-78.807115
42.87214885,-78.80940346
42.94030987,-78.84647611
42.91362314,-78.8648783
42.94086454,-78.80479964
42.92574928,-78.8870373
42.90831476,-78.88075542
42.92084459,-78.79942642
42.94615238,-78.89124606
42.85620628,-78.82314466
42.86473268,-78.84123035
42.89845471,-78.85955787
42.92268072,-78.8523001
42.89148337,-78.87451726
42.90039432,-78.81764286
42.91127478,-78.87715992
42.90038723,-78.87747246
42.92354876,-78.8304468
42.93980359,-78.90503243
42.94827954,-78.88460095
42.9009335,-78.86248882
42.90767282,-78.81408708
42.90867704,-78.8564945
42.92690806,-78.81401536
42.89587957,-78.82813008
42.95842544,-78.85559374
42.90792011,-78.87658886
42.92382481,-78.88883928
42.88470899,-78.87332871
42.94418821,-78.81680046
42.941721,-78.799669
42.94245348,-78.81112697
42.93151058,-78.83034469
42.91807182,-78.80020072
42.95345795,-78.84429086
42.95240419,-78.90278213
42.94292664,-78.82960602
42.88967686,-78.83812594
42.87211797,-78.81166718
42.93070615,-78.890609
42.91284813,-78.84456742
42.94653076,-78.90334936
42.9471192,-78.80549437
42.89812635,-78.86238193
42.85717283,-78.80651432
42.92194275,-78.84407688
42.89325279,-78.88001131
42.92790004,-78.85184158
42.92007534,-78.81398402
42.93866827,-78.81913236
42.9217761,-78.80300369
42.88243856,-78.85940094
42.89910334,-78.86205986
42.93018293,-78.81024079
42.93343325,-78.81810231
42.84693064,-78.82374271
42.94607762,-78.80493038
42.9203649,-78.84519652
42.9009248,-78.86250652
42.84889802,-78.82762862
42.94087355,-78.800094
42.87650395,-78.82654363
42.8968014,-78.83480637
42.94718953,-78.81158274
0,0
42.90563112,-78.89076711
42.90311568,-78.8642333
42.90654027,-78.83084218
42.88146152,-78.83963836
42.90445599,-78.87097445
42.90466496,-78.89130078
42.89660103,-78.86894336
42.89213082,-78.85675732
42.93999088,-78.84124424
42.92250509,-78.8063393
42.88692874,-78.87295385
42.93506629,-78.81206991
42.83507335,-78.82544903
42.9277905,-78.8136356
42.87373323,-78.87113357
42.91102181,-78.83111422
42.89184477,-78.88332578
42.87542519,-78.80370743
42.9134081,-78.853988
42.94135127,-78.86985971
42.89492677,-78.81535808
42.92288064,-78.81070894
42.91304658,-78.8536394
42.95847161,-78.87038742
42.94120556,-78.90410606
42.93550837,-78.82128622
42.87039731,-78.80708421
42.94862702,-78.88931613
42.89275853,-78.82142035
42.92077314,-78.84665429
42.91834612,-78.87967096
42.92640398,-78.81874954
42.91522599,-78.87401011
42.89350559,-78.84377672
42.94276445,-78.81530117
42.92243926,-78.81131058
42.92421799,-78.89528116
42.90511007,-78.83240411
42.91402426,-78.80750329
42.89025639,-78.87426303
42.95430861,-78.89875767
42.92637182,-78.87983416
42.914369,-78.8242934
42.93763731,-78.81337735
42.94751789,-78.88388313
42.8847451,-78.85870228
42.89967952,-78.84369074
42.92895931,-78.82388341
42.92243552,-78.81043294
42.87837646,-78.88173086
42.94091107,-78.89144402
42.88357856,-78.84119774
42.85458825,-78.80922751
42.9151851,-78.8994448
42.88514873,-78.85397384
42.88500972,-78.83926343
42.90710095,-78.82812525
42.93820249,-78.88851761
42.95355362,-78.83049157
42.943208,-78.812716
42.9227015,-78.8086998
42.90902658,-78.83570469
42.94491778,-78.87006299
42.83755264,-78.80120764
42.90830328,-78.8171512
42.91402806,-78.89242884
42.96503469,-78.74036344
42.92797961,-78.83891851
42.86005863,-78.82509751
42.93644192,-78.90027225
42.94706814,-78.82682432
42.92509719,-78.81370405
42.92830333,-78.82891299
42.93227602,-78.8316547
42.92620779,-78.88030364
42.86183025,-78.81018639
42.88498536,-78.88191015
42.95846311,-78.90456926
42.87246159,-78.8038088
42.89183006,-78.85630819
42.8864468,-78.8783689
42.92258346,-78.82190852
42.94682378,-78.82005474
42.90227599,-78.80977477
42.92749711,-78.88524425
42.91296531,-78.88699806
42.90978264,-78.84119497
42.9147187,-78.8086203
42.94708409,-78.82289952
42.93297114,-78.82740052
42.91610229,-78.81120666
42.83502396,-78.82283904
42.87170539,-78.81164014
42.94102202,-78.83482697
42.89289048,-78.87146384
42.93012989,-78.8215269
42.90808027,-78.8864653
42.91377954,-78.87902718
42.9034269,-78.8366896
42.95000804,-78.90840558
42.90623728,-78.81837418
42.89834681,-78.88369319
42.94809877,-78.82933186
42.87470873,-78.85093185
42.94291689,-78.8088627
42.91905262,-78.84310029
42.93181947,-78.88921859
42.84799655,-78.81241049
42.85438129,-78.80902914
42.90326933,-78.86867555
42.90446132,-78.83056974
42.91377954,-78.87902718
42.95545483,-78.83477366
42.89691697,-78.81400965
42.84778921,-78.82841859
42.90819691,-78.86216607
42.91521925,-78.87399436
42.95240419,-78.90278213
42.95476188,-78.85075351
42.92137398,-78.82294923
42.92403741,-78.86989147
42.94636305,-78.90309837
42.89124398,-78.8715308
42.91310097,-78.81642178
42.93380966,-78.83084458
42.91522778,-78.82295625
42.92759789,-78.88316317
42.93093334,-78.8039799
42.8956385,-78.8219539
42.95144113,-78.82560584
42.91106073,-78.8799474
42.92883537,-78.82387429
42.91360979,-78.86487029
42.93026747,-78.82134073
42.89442333,-78.8618801
42.95838167,-78.88685447
42.92822715,-78.82603758
42.91980764,-78.82406317
42.89917661,-78.87041078
42.90509336,-78.89522204
42.9070949,-78.82811958
42.89137747,-78.83839416
42.92383304,-78.81483002
42.93259482,-78.80926658
42.89487081,-78.84886701
42.9365799,-78.8948422
42.9147058,-78.84812169
42.8452569,-78.828492
42.91932448,-78.81343011
42.93633636,-78.80290438
42.89668272,-78.82121153
42.89300229,-78.82295131
42.92095208,-78.83293572
42.89520795,-78.8772964
42.91689957,-78.88210333
42.9231017,-78.84826965
42.92692701,-78.85060223
42.92074939,-78.80614629
42.87464776,-78.8084053
42.91177654,-78.8790176
42.91807001,-78.87339628
42.88990742,-78.87917433
42.94587858,-78.81652842
42.90394276,-78.86263211
42.91279071,-78.81501717
42.88879181,-78.81562124
42.88298571,-78.85937699
42.9378747,-78.81808368
42.89812726,-78.86200873
42.901332,-78.88583507
42.94714076,-78.80711009
42.90225752,-78.878151
42.91444875,-78.82431784
42.95881101,-78.90575856
42.87427022,-78.80791602
42.91123638,-78.84229791
42.93824237,-78.8993504
42.88688,-78.87788
42.85575096,-78.81867974
42.94134484,-78.90335985
42.89374275,-78.82212179
42.91012537,-78.8654852
42.89637602,-78.83628753
42.90199308,-78.8848679
42.94624468,-78.88751154
42.94472827,-78.81020796
42.9182801,-78.8892406
42.94187514,-78.82041829
42.942972,-78.90038044
42.95006551,-78.88170728
42.89748676,-78.88727177
42.87567923,-78.85179743
42.91189784,-78.82757865
42.90644155,-78.84881765
42.84227618,-78.81884004
42.87630361,-78.84280899
42.90187416,-78.85568068
42.91181121,-78.82959408
42.94526105,-78.88807119
42.92181454,-78.89116217
42.91109161,-78.80581287
42.88604311,-78.87740213
42.90326933,-78.86867555
42.89065893,-78.88559633
42.95494503,-78.89681845
42.92103801,-78.81283023
42.89735096,-78.84203885
42.90574535,-78.89761415
42.92966806,-78.80760981
42.94820206,-78.88401018
42.92228274,-78.86737894
42.94808155,-78.86671609
42.89906421,-78.88216649
42.92540802,-78.87042054
42.8936794,-78.87415441
42.91810873,-78.82297391
42.89079218,-78.82629584
42.91271571,-78.81032685
42.923791,-78.89083599
42.92628937,-78.84483995
42.91037585,-78.90002668
42.92683558,-78.82468034
42.88994491,-78.84525399
42.91069023,-78.81450895
42.85766132,-78.82277732
42.94476212,-78.8179231
42.90248029,-78.87688306
42.94758652,-78.80504784
42.94052659,-78.90160033
42.88427978,-78.83433517
42.92531525,-78.85212487
42.89418867,-78.81982116
42.92664591,-78.87994749
42.90013527,-78.84835791
42.93048516,-78.80996813
42.9315309,-78.80711868
42.85900872,-78.7210729
42.90148243,-78.8588514
42.95048352,-78.9027722
42.958447,-78.87418965
42.87497357,-78.87119393
42.91473969,-78.82012371
42.94042909,-78.90701504
42.95133565,-78.85474464
42.94894133,-78.81371825
42.874546,-78.80430121
42.87070228,-78.84866451
42.93410897,-78.84637502
42.91534877,-78.88750886
42.95776055,-78.89510161
42.9347388,-78.83472671
42.94501659,-78.8602829
42.89043019,-78.80581323
42.92570562,-78.81131672
42.95859979,-78.90317499
42.92218336,-78.82944871
42.91555034,-78.82609982
42.84410436,-78.82376903
42.95843941,-78.86119739
42.88568278,-78.83821092
42.91705302,-78.8824494
42.90744363,-78.88855246
42.91669333,-78.80363043
42.91060383,-78.82546963
42.94409891,-78.82019885
42.90376472,-78.84811786
42.89866658,-78.84267881
42.8994056,-78.83111221
42.88337474,-78.879129
42.91972753,-78.87069284
42.87941734,-78.86061868
42.9244583,-78.88755368
42.9138312,-78.87225514
42.94782263,-78.88847031
42.91735424,-78.8537329
42.89746528,-78.89525823
42.91489473,-78.82471601
42.90218952,-78.83787887
42.89866822,-78.82950445
42.94907237,-78.86548803
42.95858152,-78.90146922
42.91447952,-78.8264316
42.92560762,-78.88871679
42.90091298,-78.84425577
42.90695862,-78.86361621
42.91175308,-78.85527623
42.87773711,-78.88009839
42.84032646,-78.80589438
42.94052202,-78.87228338
42.92302347,-78.80392929
42.91383637,-78.88974172
42.94041726,-78.83528972
42.85042908,-78.8302078
42.93363481,-78.81160737
42.87021201,-78.80465206
42.84832947,-78.82400917
42.94291704,-78.80774459
42.91256732,-78.84736595
42.94090712,-78.88259285
42.93138067,-78.81369013
42.8662219,-78.8262904
42.88618371,-78.87046191
42.86654625,-78.85000466
42.89255775,-78.87786294
42.91710731,-78.80320381
42.90996677,-78.80573417
42.92040988,-78.80938221
42.92668604,-78.88558572
42.93632719,-78.80989949
42.91103565,-78.83295057
42.89123722,-78.81448645
42.91012278,-78.89222383
42.95240733,-78.88706701
42.90094695,-78.86006092
42.89442223,-78.87337421
42.89312355,-78.88743693
42.92018854,-78.81226707
42.89602959,-78.81859665
42.87202678,-78.80160625
42.94607348,-78.8070593
42.93790774,-78.82850301
42.89875081,-78.89675756
42.93011191,-78.80308081
42.85200059,-78.82670852
