latitude,longitude
42.93060508,-78.80345596
42.9090604,-78.83279329
42.95607986,-78.9031747
42.89003725,-78.88201096
42.91996782,-78.85079494
42.95227644,-78.87883787
42.90793543,-78.83278875
42.94640899,-78.85490583
42.92819305,-78.81603061
42.89100698,-78.87839594
42.87135428,-78.83514079
42.9508422,-78.9026986
42.95942365,-78.90169919
42.91872319,-78.88771213
42.94643663,-78.80373646
42.94368429,-78.8080964
42.93999218,-78.81577627
42.95689938,-78.82656116
42.94128527,-78.80002075
42.84141829,-78.81640984
42.88475375,-78.85508298
42.88954972,-78.87884394
42.86598284,-78.84943899
42.91522943,-78.80859026
42.93830353,-78.81338214
42.90232171,-78.8393209
42.89056628,-78.87432539
42.94751789,-78.88388313
42.91168021,-78.89512064
42.91877129,-78.89025103
42.85694258,-78.8119587
42.90326696,-78.88039524
42.94774233,-78.87071107
42.91160678,-78.88099523
42.9441184,-78.8680916
42.94033652,-78.82179032
42.89349604,-78.83579063
42.92133019,-78.87708454
42.84147604,-78.80904913
42.94768099,-78.82893544
42.93259247,-78.80757653
42.93892989,-78.83203513
42.94718978,-78.8133301
42.93488963,-78.80130533
42.88810262,-78.87677756
42.93931158,-78.8944237
42.89512897,-78.86505539
42.94916829,-78.80998393
42.92771838,-78.88947399
42.88492169,-78.87861892
42.89080129,-78.87298408
42.89666617,-78.81591203
42.92476239,-78.84439592
42.89944671,-78.8585107
42.89512897,-78.86505539
42.83777281,-78.82040815
42.88579289,-78.8786696
42.91892969,-78.86042246
42.90272781,-78.8766603
42.91561766,-78.86560005
42.94846873,-78.86548528
42.92228759,-78.86738189
42.95242,-78.8641
42.89803697,-78.80749146
42.92773978,-78.89573594
42.87901255,-78.84610356
42.93822604,-78.88997418
42.8884429,-78.87245064
42.89471647,-78.88688498
42.92992477,-78.79903084
42.90216972,-78.86665891
42.91362709,-78.85181276
42.89784273,-78.83058347
42.93588173,-78.85101317
42.9332532,-78.81033633
42.9475164,-78.88389479
42.88619029,-78.8734849
42.897339,-78.888978
42.91012278,-78.89222383
42.92298928,-78.81126937
42.9536709,-78.878379
42.87134141,-78.81525735
42.90909111,-78.85545116
42.94446083,-78.81766052
42.92747023,-78.88992082
42.90117112,-78.82671521
42.90918765,-78.86171139
42.85039793,-78.83192312
42.95462424,-78.89718672
42.86627852,-78.84713129
42.9544836,-78.87861641
42.92086377,-78.80375729
42.956788,-78.8694156
42.94217862,-78.86818291
42.8588357,-78.82539266
42.88331253,-78.86108387
42.95861534,-78.8786067
42.92290934,-78.81007433
42.928799,-78.819873
42.93072214,-78.82694355
42.92459252,-78.8927462
